title,artist,date,category,medium,id,url,image
Santinhos,Grupo EmpreZa,2004 – 2019;,Fotografia digital | Instalação,impressão e offset em cores sobre papel e moldura,39737,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39737,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/8/0/64422_ca_object_representations_media_8093_large.jpg
Descarrego,Grupo EmpreZa,2005 – 2021;,Vídeo digital,"vídeo digital mp4, som, cor, 14'02",39606,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39606,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/9/5901_ca_object_representations_media_7973_large.jpg
Descarrego,Grupo EmpreZa,2005 – 2021;,Vídeo digital,"vídeo digital mp4, som, cor, 14'02",39606,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39606,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/9/5901_ca_object_representations_media_7973_large.jpg
Descarrego,Grupo EmpreZa,2005 – 2021;,Vídeo digital,"vídeo digital mp4, som, cor, 14'02",39606,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39606,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/9/5901_ca_object_representations_media_7973_large.jpg
Descarrego,Grupo EmpreZa,2005 – 2021;,Vídeo digital,"vídeo digital mp4, som, cor, 14'02",39606,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39606,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/9/5901_ca_object_representations_media_7973_large.jpg
Descarrego,Grupo EmpreZa,2005 – 2021;,Vídeo digital,"vídeo digital mp4, som, cor, 14'02",39606,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39606,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/9/5901_ca_object_representations_media_7973_large.jpg
Descarrego,Grupo EmpreZa,2005 – 2021;,Vídeo digital,"vídeo digital mp4, som, cor, 14'02",39606,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39606,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/9/5901_ca_object_representations_media_7973_large.jpg
Descarrego,Grupo EmpreZa,2005 – 2021;,Vídeo digital,"vídeo digital mp4, som, cor, 14'02",39606,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39606,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/9/5901_ca_object_representations_media_7973_large.jpg
Descarrego,Grupo EmpreZa,2005 – 2021;,Vídeo digital,"vídeo digital mp4, som, cor, 14'02",39606,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39606,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/9/5901_ca_object_representations_media_7973_large.jpg
Descarrego,Grupo EmpreZa,2005 – 2021;,Vídeo digital,"vídeo digital mp4, som, cor, 14'02",39606,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39606,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/9/5901_ca_object_representations_media_7973_large.jpg
Descarrego,Grupo EmpreZa,2005 – 2021;,Vídeo digital,"vídeo digital mp4, som, cor, 14'02",39606,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39606,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/9/5901_ca_object_representations_media_7973_large.jpg
Descarrego,Grupo EmpreZa,2005 – 2021;,Vídeo digital,"vídeo digital mp4, som, cor, 14'02",39606,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39606,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/9/5901_ca_object_representations_media_7973_large.jpg
Descarrego,Grupo EmpreZa,2005 – 2021;,Vídeo digital,"vídeo digital mp4, som, cor, 14'02",39606,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39606,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/9/5901_ca_object_representations_media_7973_large.jpg
Descarrego,Grupo EmpreZa,2005 – 2021;,Vídeo digital,"vídeo digital mp4, som, cor, 14'02",39606,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39606,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/9/5901_ca_object_representations_media_7973_large.jpg
Descarrego,Grupo EmpreZa,2005 – 2021;,Vídeo digital,"vídeo digital mp4, som, cor, 14'02",39606,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39606,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/9/5901_ca_object_representations_media_7973_large.jpg
Descarrego,Grupo EmpreZa,2005 – 2021;,Vídeo digital,"vídeo digital mp4, som, cor, 14'02",39606,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39606,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/9/5901_ca_object_representations_media_7973_large.jpg
Descarrego,Grupo EmpreZa,2005 – 2021;,Vídeo digital,"vídeo digital mp4, som, cor, 14'02",39606,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39606,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/9/5901_ca_object_representations_media_7973_large.jpg
Descarrego,Grupo EmpreZa,2005 – 2021;,Vídeo digital,"vídeo digital mp4, som, cor, 14'02",39606,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39606,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/9/5901_ca_object_representations_media_7973_large.jpg
Descarrego,Grupo EmpreZa,2005 – 2021;,Vídeo digital,"vídeo digital mp4, som, cor, 14'02",39606,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39606,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/9/5901_ca_object_representations_media_7973_large.jpg
Descarrego,Grupo EmpreZa,2005 – 2021;,Vídeo digital,"vídeo digital mp4, som, cor, 14'02",39606,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39606,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/9/5901_ca_object_representations_media_7973_large.jpg
Vivian & Gustavo Episódio 01,"Vivian Caccuri , Gustavo Von Ha",2020;,Vídeo digital,"vídeo digital mp4, som, cor, 11'04",39569,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39569,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/8/89462_ca_object_representations_media_7843_large.jpg
Vivian & Gustavo Episódio 01,"Vivian Caccuri , Gustavo Von Ha",2020;,Vídeo digital,"vídeo digital mp4, som, cor, 11'04",39569,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39569,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/8/89462_ca_object_representations_media_7843_large.jpg
Vivian & Gustavo Episódio 01,"Vivian Caccuri , Gustavo Von Ha",2020;,Vídeo digital,"vídeo digital mp4, som, cor, 11'04",39569,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39569,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/8/89462_ca_object_representations_media_7843_large.jpg
Vivian & Gustavo Episódio 01,"Vivian Caccuri , Gustavo Von Ha",2020;,Vídeo digital,"vídeo digital mp4, som, cor, 11'04",39569,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39569,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/8/89462_ca_object_representations_media_7843_large.jpg
A queda (bababadalgharaghtakamminarronnkonnbronntonnerronntuonnthunntrovarrhounawnskawntoohoohoordenenthurnuk),Nuno Ramos,2015;,Pintura | Assemblage,"vaselina, cera de abelha, pigmento, óleo, tecidos e metais sobre compensado de madeira",39554,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39554,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/6/78073_ca_object_representations_media_7639_large.jpg
Memorial do desenho (Projeto Pixo Papão),Rodrigo Munhoz,2019;,Fotografia digital | Registro de ação,fotografia digital em cores com extensão jpg,39543,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39543,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/6/78295_ca_object_representations_media_7625_large.jpg
90 Módulos,Carlito Contini,2004;,Pintura | Instalação | Objeto,acrílica e serigrafia sobre aglomerado de madeira (MDF) sobre madeira,39453,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39453,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/4/552_ca_object_representations_media_7464_large.jpg
Von Britney,Gustavo Von Ha,2022;,Vídeo digital,NFT,39451,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39451,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/4/51368_ca_object_representations_media_7458_large.jpg
Permuta 2,Hermelindo Fiaminghi,1973;,Gravura fotomecânica,lito-offset sobre papel,39403,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39403,
Permuta 2,Hermelindo Fiaminghi,1973;,Gravura fotomecânica,lito-offset sobre papel,39403,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39403,
Permuta 2,Hermelindo Fiaminghi,1973;,Gravura fotomecânica,lito-offset sobre papel,39403,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39403,
Permuta 2,Hermelindo Fiaminghi,1973;,Gravura fotomecânica,lito-offset sobre papel,39403,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39403,
Permuta 2,Hermelindo Fiaminghi,1973;,Gravura fotomecânica,lito-offset sobre papel,39403,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39403,
Permuta 2,Hermelindo Fiaminghi,1973;,Gravura fotomecânica,lito-offset sobre papel,39403,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39403,
Permuta 2,Hermelindo Fiaminghi,1973;,Gravura fotomecânica,lito-offset sobre papel,39403,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39403,
Permuta 2,Hermelindo Fiaminghi,1973;,Gravura fotomecânica,lito-offset sobre papel,39403,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39403,
Permuta 2,Hermelindo Fiaminghi,1973;,Gravura fotomecânica,lito-offset sobre papel,39403,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39403,
Permuta 2,Hermelindo Fiaminghi,1973;,Gravura fotomecânica,lito-offset sobre papel,39403,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39403,
Permuta 2,Hermelindo Fiaminghi,1973;,Gravura fotomecânica,lito-offset sobre papel,39403,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39403,
Trans LU(Z)cidez 1,Projetemos,2021;,Vídeo instalação | Audiovisual,"vídeo instalação digital, cor, 5'56",39375,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39375,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/1/1903_ca_object_representations_media_7189_large.jpg
Trans LU(Z)cidez 1,Projetemos,2021;,Vídeo instalação | Audiovisual,"vídeo instalação digital, cor, 5'56",39375,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39375,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/1/1903_ca_object_representations_media_7189_large.jpg
Trans LU(Z)cidez 1,Projetemos,2021;,Vídeo instalação | Audiovisual,"vídeo instalação digital, cor, 5'56",39375,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39375,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/1/1903_ca_object_representations_media_7189_large.jpg
Trans LU(Z)cidez 1,Projetemos,2021;,Vídeo instalação | Audiovisual,"vídeo instalação digital, cor, 5'56",39375,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39375,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/1/1903_ca_object_representations_media_7189_large.jpg
Pele,Christina Elias,2019;,Vídeo digital,"vídeo digital mp4, som, cor, 20'02",39373,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39373,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/1/7336_ca_object_representations_media_7115_large.jpg
Justiça I,Sérgio Adriano H.,2018;,Fotografia digital,impressão sobre papel,39362,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39362,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/0/52576_ca_object_representations_media_7086_large.jpg
Justiça I,Sérgio Adriano H.,2018;,Fotografia digital,impressão sobre papel,39362,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39362,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/0/52576_ca_object_representations_media_7086_large.jpg
Justiça I,Sérgio Adriano H.,2018;,Fotografia digital,impressão sobre papel,39362,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39362,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/0/52576_ca_object_representations_media_7086_large.jpg
Justiça I,Sérgio Adriano H.,2018;,Fotografia digital,impressão sobre papel,39362,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39362,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/0/52576_ca_object_representations_media_7086_large.jpg
Justiça I,Sérgio Adriano H.,2018;,Fotografia digital,impressão sobre papel,39362,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39362,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/0/52576_ca_object_representations_media_7086_large.jpg
Justiça I,Sérgio Adriano H.,2018;,Fotografia digital,impressão sobre papel,39362,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39362,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/0/52576_ca_object_representations_media_7086_large.jpg
Justiça I,Sérgio Adriano H.,2018;,Fotografia digital,impressão sobre papel,39362,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39362,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/0/52576_ca_object_representations_media_7086_large.jpg
"Paisagem reflexa: Ibirapuera, dois tempos - desenho preparatório do jardim pretérito 1",Fernando Limberger,2021;,Desenho,grafite sobre papel,39338,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39338,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/8/4/14789_ca_object_representations_media_8474_large.jpg
"Paisagem reflexa: Ibirapuera, dois tempos - desenho preparatório do jardim pretérito 1",Fernando Limberger,2021;,Desenho,grafite sobre papel,39338,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39338,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/8/4/14789_ca_object_representations_media_8474_large.jpg
"Paisagem reflexa: Ibirapuera, dois tempos - desenho preparatório do jardim pretérito 1",Fernando Limberger,2021;,Desenho,grafite sobre papel,39338,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39338,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/8/4/14789_ca_object_representations_media_8474_large.jpg
"Paisagem reflexa: Ibirapuera, dois tempos - desenho preparatório do jardim pretérito 1",Fernando Limberger,2021;,Desenho,grafite sobre papel,39338,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39338,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/8/4/14789_ca_object_representations_media_8474_large.jpg
"Paisagem reflexa: Ibirapuera, dois tempos - desenho preparatório do jardim pretérito 1",Fernando Limberger,2021;,Desenho,grafite sobre papel,39338,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39338,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/8/4/14789_ca_object_representations_media_8474_large.jpg
"Paisagem reflexa: Ibirapuera, dois tempos",Fernando Limberger,2021;,Instalação,"estrutura metálica, manta de drenagem, material drenante, substrato fértil e sementes de espécies vegetais coletadas na cidade de São Paulo, região do Ibirapuera",39328,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39328,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/6/9/79174_ca_object_representations_media_6927_large.jpg
Restauro,Laercio Redondo,2012;,Instalação,pó de carvão sobre parede e samambaias plantadas em vasos e pratos de plástico e cabo de aço,39327,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39327,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/6/9/39530_ca_object_representations_media_6919_large.jpg
Sem título,André Ricardo,2016;,Aquarela,aquarela e caseína sobre papel,39322,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39322,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/6/9/49768_ca_object_representations_media_6931_large.jpg
Sem título,André Ricardo,2016;,Aquarela,aquarela e caseína sobre papel,39322,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39322,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/6/9/49768_ca_object_representations_media_6931_large.jpg
Sem título,André Ricardo,2016;,Aquarela,aquarela e caseína sobre papel,39322,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/39322,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/6/9/49768_ca_object_representations_media_6931_large.jpg
